com.hegocre.nextcloudpasswords_38.apk,monkey,2,300
com.infomaniak.euria_100400301.apk,monkey,1,180
com.infomaniak.euria_100400301.apk,monkey,1,300
com.infomaniak.euria_100400301.apk,monkey,2,180
com.infomaniak.euria_100400301.apk,monkey,2,300
com.infomaniak.euria_100400301.apk,monkey,3,180
com.infomaniak.euria_100400301.apk,monkey,3,300
com.infomaniak.mail_12900101.apk,monkey,1,180
com.infomaniak.mail_12900101.apk,monkey,1,300
com.infomaniak.mail_12900101.apk,monkey,2,180
com.infomaniak.mail_12900101.apk,monkey,2,300
com.infomaniak.mail_12900101.apk,monkey,3,180
com.infomaniak.mail_12900101.apk,monkey,3,300
com.infomaniak.meet_28.apk,monkey,1,300
com.infomaniak.meet_28.apk,monkey,2,180
com.infomaniak.meet_28.apk,monkey,3,180
com.infomaniak.meet_28.apk,monkey,3,300
com.iyps_158.apk,monkey,1,300
com.jerboa_87.apk,monkey,1,180
com.jerboa_87.apk,monkey,1,300
com.jerboa_87.apk,monkey,2,180
com.jerboa_87.apk,monkey,2,300
com.jerboa_87.apk,monkey,3,180
com.jerboa_87.apk,monkey,3,300
com.js.nowakelock_87.apk,monkey,1,180
com.js.nowakelock_87.apk,monkey,1,300
com.js.nowakelock_87.apk,monkey,2,180
com.js.nowakelock_87.apk,monkey,2,300
com.js.nowakelock_87.apk,monkey,3,300
com.kin.easynotes_14.apk,monkey,3,300
com.kolktech.linxshare_22.apk,monkey,1,300
com.kolktech.linxshare_22.apk,monkey,2,300
com.kolktech.linxshare_22.apk,monkey,3,300
com.kwasow.musekit_1721768604.apk,monkey,1,300
com.kwasow.musekit_1721768604.apk,monkey,2,300
com.kwasow.musekit_1721768604.apk,monkey,3,300
com.kylecorry.trail_sense_145.apk,monkey,1,180
com.kylecorry.trail_sense_145.apk,monkey,1,300
com.kylecorry.trail_sense_145.apk,monkey,2,300
com.kylecorry.trail_sense_145.apk,monkey,3,300
com.learntube.app_1009.apk,monkey,1,180
com.learntube.app_1009.apk,monkey,1,300
com.learntube.app_1009.apk,monkey,2,180
com.learntube.app_1009.apk,monkey,2,300
com.learntube.app_1009.apk,monkey,3,180
com.learntube.app_1009.apk,monkey,3,300
com.leekleak.trafficlight_38.apk,monkey,2,300
com.leekleak.trafficlight_38.apk,monkey,3,180
com.leekleak.trafficlight_38.apk,monkey,3,300
com.luk.saucenao_27.apk,monkey,1,300
com.luk.saucenao_27.apk,monkey,3,300
com.manimarank.spell4wiki_21.apk,monkey,1,300
com.matedroid_178120864.apk,monkey,1,300
com.matedroid_178120864.apk,monkey,2,300
com.matedroid_178120864.apk,monkey,3,300
com.mateusrodcosta.apps.share2storage_34.apk,monkey,1,300
com.mateusrodcosta.apps.share2storage_34.apk,monkey,2,300
com.mateusrodcosta.apps.share2storage_34.apk,monkey,3,300
com.mateusrodcosta.apps.vidyamusic_2200.apk,monkey,2,300
com.mateusrodcosta.apps.vidyamusic_2200.apk,monkey,3,300
com.mensinator.app_24.apk,monkey,1,300
com.mensinator.app_24.apk,monkey,2,300
com.mensinator.app_24.apk,monkey,3,180
com.mensinator.app_24.apk,monkey,3,300
com.micoyc.speakthat_58.apk,monkey,2,300
com.micoyc.speakthat_58.apk,monkey,3,300
com.module.notelycompose.android_33.apk,monkey,1,300
com.nononsenseapps.feeder.play_4025.apk,monkey,1,180
com.nononsenseapps.feeder.play_4025.apk,monkey,1,300
com.nononsenseapps.feeder.play_4025.apk,monkey,2,180
com.nononsenseapps.feeder.play_4025.apk,monkey,2,300
com.nononsenseapps.feeder.play_4025.apk,monkey,3,300
com.orgzlyrevived_284.apk,monkey,1,180
com.orgzlyrevived_284.apk,monkey,1,300
com.orgzlyrevived_284.apk,monkey,2,180
com.orgzlyrevived_284.apk,monkey,2,300
com.orgzlyrevived_284.apk,monkey,3,180
com.owncloud.android_48000100.apk,monkey,3,300
com.password.monitor_102.apk,monkey,1,300
com.password.monitor_102.apk,monkey,2,300
com.password.monitor_102.apk,monkey,3,300
com.phpbg.easysync_25.apk,monkey,1,180
com.phpbg.easysync_25.apk,monkey,1,300
com.phpbg.easysync_25.apk,monkey,2,300
com.phpbg.easysync_25.apk,monkey,3,300
com.quantum_prof.phantalandwaittimes_5.apk,monkey,2,180
com.quantum_prof.phantalandwaittimes_5.apk,monkey,2,300
com.quantum_prof.phantalandwaittimes_5.apk,monkey,3,300
com.rastislavkish.vscan_24.apk,monkey,1,300
com.rtbishop.look4sat_410.apk,monkey,1,180
com.rtbishop.look4sat_410.apk,monkey,1,300
com.rtbishop.look4sat_410.apk,monkey,2,180
com.rtbishop.look4sat_410.apk,monkey,2,300
com.rtbishop.look4sat_410.apk,monkey,3,180
com.rtbishop.look4sat_410.apk,monkey,3,300
com.sakethh.linkora_50.apk,monkey,1,180
com.sakethh.linkora_50.apk,monkey,1,300
com.sakethh.linkora_50.apk,monkey,2,180
com.sakethh.linkora_50.apk,monkey,2,300
com.sakethh.linkora_50.apk,monkey,3,180
com.sakethh.linkora_50.apk,monkey,3,300
com.sapuseven.untis_29198884.apk,monkey,1,300
com.sapuseven.untis_29198884.apk,monkey,2,300
com.schwegelbin.openbible_46.apk,monkey,1,180
com.schwegelbin.openbible_46.apk,monkey,1,300
com.schwegelbin.openbible_46.apk,monkey,2,300
com.schwegelbin.openbible_46.apk,monkey,3,180
com.schwegelbin.openbible_46.apk,monkey,3,300
com.serwylo.beatgame_35.apk,monkey,1,300
com.serwylo.beatgame_35.apk,monkey,3,300
com.serwylo.retrowars_70.apk,monkey,1,180
com.serwylo.retrowars_70.apk,monkey,1,300
com.serwylo.retrowars_70.apk,monkey,2,300
com.serwylo.retrowars_70.apk,monkey,3,180
com.serwylo.retrowars_70.apk,monkey,3,300
com.shub39.dharmik.online_2200.apk,monkey,1,180
com.shub39.dharmik.online_2200.apk,monkey,1,300
com.shub39.dharmik.online_2200.apk,monkey,2,180
com.shub39.dharmik.online_2200.apk,monkey,2,300
com.shub39.dharmik.online_2200.apk,monkey,3,300
com.sjapps.jsonlist_1000.apk,monkey,1,180
com.sjapps.jsonlist_1000.apk,monkey,2,300
com.sjapps.jsonlist_1000.apk,monkey,3,300
com.smartpack.packagemanager_79.apk,monkey,1,300
com.smartpack.packagemanager_79.apk,monkey,2,300
com.smartpack.packagemanager_79.apk,monkey,3,300
com.sshborg_18.apk,monkey,1,180
com.sshborg_18.apk,monkey,2,180
com.starry.greenstash_440.apk,monkey,3,180
com.starry.myne_500.apk,monkey,1,300
com.starry.myne_500.apk,monkey,3,300
com.surfaceocean.nexttraceroute_16.apk,monkey,2,300
com.swordfish.lemuroid_252.apk,monkey,1,300
com.swordfish.lemuroid_252.apk,monkey,3,300
com.tananaev.passportreader_22.apk,monkey,1,180
com.tananaev.passportreader_22.apk,monkey,1,300
com.tananaev.passportreader_22.apk,monkey,2,180
com.tananaev.passportreader_22.apk,monkey,2,300
com.tananaev.passportreader_22.apk,monkey,3,180
com.tananaev.passportreader_22.apk,monkey,3,300
com.termux_1022.apk,monkey,2,300
com.termux_1022.apk,monkey,3,300
com.tk.quicksearch_65.apk,monkey,1,180
com.tk.quicksearch_65.apk,monkey,1,300
com.tk.quicksearch_65.apk,monkey,2,300
com.tk.quicksearch_65.apk,monkey,3,180
com.tk.quicksearch_65.apk,monkey,3,300
com.trianguloy.urlchecker_47.apk,monkey,1,300
com.trianguloy.urlchecker_47.apk,monkey,3,300
com.unciv.app_1228.apk,monkey,1,180
com.unciv.app_1228.apk,monkey,1,300
com.unciv.app_1228.apk,monkey,2,300
com.unciv.app_1228.apk,monkey,3,180
com.unciv.app_1228.apk,monkey,3,300
com.vermont.possin_8.apk,monkey,2,300
com.vermont.possin_8.apk,monkey,3,300
com.vishaltelangre.nerdcalci_490.apk,monkey,1,300
com.vishaltelangre.nerdcalci_490.apk,monkey,2,300
com.vishaltelangre.nerdcalci_490.apk,monkey,3,300
com.vrem.wifianalyzer_71.apk,monkey,1,300
com.vrem.wifianalyzer_71.apk,monkey,2,300
com.vrem.wifianalyzer_71.apk,monkey,3,300
com.w2sv.wifiwidget_71.apk,monkey,1,180
