de.blau.android_3404.apk,monkey,1,180
de.blau.android_3404.apk,monkey,2,300
de.blau.android_3404.apk,monkey,3,300
de.grobox.liberario_131.apk,monkey,1,300
de.grobox.liberario_131.apk,monkey,3,300
de.kitshn.android_20100.apk,monkey,1,300
de.kitshn.android_20100.apk,monkey,2,300
de.kitshn.android_20100.apk,monkey,3,300
de.luhmer.owncloudnewsreader_196.apk,monkey,2,300
de.lukasneugebauer.nextcloudcookbook_62.apk,monkey,2,300
de.lukasneugebauer.nextcloudcookbook_62.apk,monkey,3,300
de.markusfisch.android.binaryeye_174.apk,monkey,2,300
de.saschahlusiak.freebloks_181.apk,monkey,1,180
de.saschahlusiak.freebloks_181.apk,monkey,1,300
de.saschahlusiak.freebloks_181.apk,monkey,2,180
de.saschahlusiak.freebloks_181.apk,monkey,2,300
de.saschahlusiak.freebloks_181.apk,monkey,3,180
de.saschahlusiak.freebloks_181.apk,monkey,3,300
de.stephanlindauer.criticalmaps_104.apk,monkey,2,300
de.z11.roboyard_140.apk,monkey,2,300
de.z11.roboyard_140.apk,monkey,3,300
dev.anilbeesetti.nextplayer_42.apk,monkey,2,300
dev.anilbeesetti.nextplayer_42.apk,monkey,3,300
dev.dettmer.simplenotes_41.apk,monkey,1,300
dev.dettmer.simplenotes_41.apk,monkey,2,300
dev.dettmer.simplenotes_41.apk,monkey,3,300
dev.itsvic.parceltracker_10501000.apk,monkey,1,300
dev.itsvic.parceltracker_10501000.apk,monkey,2,180
dev.itsvic.parceltracker_10501000.apk,monkey,2,300
dev.itsvic.parceltracker_10501000.apk,monkey,3,300
dev.leonlatsch.photok_62.apk,monkey,1,300
dev.leonlatsch.photok_62.apk,monkey,2,300
dev.leonlatsch.photok_62.apk,monkey,3,300
dev.patri9ck.a2ln_25.apk,monkey,2,300
dev.patri9ck.a2ln_25.apk,monkey,3,300
dev.sebaubuntu.athena_17.apk,monkey,1,180
dev.sebaubuntu.athena_17.apk,monkey,1,300
dev.sebaubuntu.athena_17.apk,monkey,2,300
dev.sebaubuntu.athena_17.apk,monkey,3,300
dev.spiegl.flyingcarpet_21.apk,monkey,1,300
dev.spiegl.flyingcarpet_21.apk,monkey,2,300
dev.spiegl.flyingcarpet_21.apk,monkey,3,300
dev.ukanth.ufirewall_20260301.apk,monkey,1,300
eu.darken.myperm_20101000.apk,monkey,2,300
eu.darken.myperm_20101000.apk,monkey,3,300
eu.darken.sdmse_10705000.apk,monkey,1,300
eu.darken.sdmse_10705000.apk,monkey,2,300
eu.darken.sdmse_10705000.apk,monkey,3,300
eu.faircode.email_2322.apk,monkey,1,180
eu.faircode.email_2322.apk,monkey,1,300
eu.faircode.email_2322.apk,monkey,2,180
eu.faircode.email_2322.apk,monkey,2,300
eu.faircode.email_2322.apk,monkey,3,180
eu.faircode.email_2322.apk,monkey,3,300
eu.pretix.pretixscan.droid_103.apk,monkey,1,300
eu.pretix.pretixscan.droid_103.apk,monkey,3,300
fr.corenting.traficparis_34.apk,monkey,1,300
fr.corenting.traficparis_34.apk,monkey,3,300
fr.gaulupeau.apps.InThePoche_234.apk,monkey,2,300
fr.gaulupeau.apps.InThePoche_234.apk,monkey,3,300
github.paroj.dsub2000_217.apk,monkey,2,300
github.paroj.dsub2000_217.apk,monkey,3,300
inc.flide.vi8_170500.apk,monkey,1,60
inc.flide.vi8_170500.apk,monkey,1,180
inc.flide.vi8_170500.apk,monkey,1,300
inc.flide.vi8_170500.apk,monkey,2,60
inc.flide.vi8_170500.apk,monkey,2,180
inc.flide.vi8_170500.apk,monkey,2,300
inc.flide.vi8_170500.apk,monkey,3,60
inc.flide.vi8_170500.apk,monkey,3,180
inc.flide.vi8_170500.apk,monkey,3,300
info.dvkr.screenstream_44000.apk,monkey,1,180
info.dvkr.screenstream_44000.apk,monkey,1,300
info.dvkr.screenstream_44000.apk,monkey,2,300
info.dvkr.screenstream_44000.apk,monkey,3,300
info.metadude.android.bitsundbaeume.schedule_90.apk,monkey,1,180
info.metadude.android.bitsundbaeume.schedule_90.apk,monkey,1,300
info.metadude.android.bitsundbaeume.schedule_90.apk,monkey,2,300
info.metadude.android.bitsundbaeume.schedule_90.apk,monkey,3,180
info.metadude.android.clt.schedule_117.apk,monkey,1,180
info.metadude.android.clt.schedule_117.apk,monkey,1,300
info.metadude.android.clt.schedule_117.apk,monkey,2,180
info.metadude.android.clt.schedule_117.apk,monkey,2,300
info.metadude.android.clt.schedule_117.apk,monkey,3,180
info.metadude.android.clt.schedule_117.apk,monkey,3,300
info.metadude.android.datenspuren.schedule_110.apk,monkey,1,180
info.metadude.android.datenspuren.schedule_110.apk,monkey,1,300
info.metadude.android.datenspuren.schedule_110.apk,monkey,2,180
info.metadude.android.datenspuren.schedule_110.apk,monkey,2,300
info.metadude.android.datenspuren.schedule_110.apk,monkey,3,180
info.metadude.android.datenspuren.schedule_110.apk,monkey,3,300
info.metadude.android.divoc.schedule_88.apk,monkey,1,180
info.metadude.android.divoc.schedule_88.apk,monkey,1,300
info.metadude.android.divoc.schedule_88.apk,monkey,2,180
info.metadude.android.divoc.schedule_88.apk,monkey,2,300
info.metadude.android.divoc.schedule_88.apk,monkey,3,180
info.metadude.android.divoc.schedule_88.apk,monkey,3,300
info.metadude.android.fosdem.schedule_117.apk,monkey,1,180
info.metadude.android.fosdem.schedule_117.apk,monkey,1,300
info.metadude.android.fosdem.schedule_117.apk,monkey,2,180
info.metadude.android.fosdem.schedule_117.apk,monkey,2,300
info.metadude.android.fosdem.schedule_117.apk,monkey,3,180
info.metadude.android.fosdem.schedule_117.apk,monkey,3,300
info.metadude.android.foss4g.schedule_109.apk,monkey,1,180
info.metadude.android.foss4g.schedule_109.apk,monkey,1,300
info.metadude.android.foss4g.schedule_109.apk,monkey,2,180
info.metadude.android.foss4g.schedule_109.apk,monkey,2,300
info.metadude.android.foss4g.schedule_109.apk,monkey,3,180
info.metadude.android.foss4g.schedule_109.apk,monkey,3,300
info.metadude.android.fossgis.schedule_118.apk,monkey,1,180
info.metadude.android.fossgis.schedule_118.apk,monkey,1,300
info.metadude.android.fossgis.schedule_118.apk,monkey,2,180
info.metadude.android.fossgis.schedule_118.apk,monkey,2,300
info.metadude.android.fossgis.schedule_118.apk,monkey,3,180
info.metadude.android.fossgis.schedule_118.apk,monkey,3,300
info.metadude.android.gpn.schedule_119.apk,monkey,1,180
info.metadude.android.gpn.schedule_119.apk,monkey,1,300
info.metadude.android.gpn.schedule_119.apk,monkey,2,180
info.metadude.android.gpn.schedule_119.apk,monkey,2,300
info.metadude.android.gpn.schedule_119.apk,monkey,3,180
info.metadude.android.gpn.schedule_119.apk,monkey,3,300
info.metadude.android.hope.schedule_110.apk,monkey,1,180
info.metadude.android.hope.schedule_110.apk,monkey,1,300
info.metadude.android.hope.schedule_110.apk,monkey,2,180
info.metadude.android.hope.schedule_110.apk,monkey,2,300
info.metadude.android.hope.schedule_110.apk,monkey,3,180
info.metadude.android.hope.schedule_110.apk,monkey,3,300
info.metadude.android.libreoffice.schedule_106.apk,monkey,1,180
info.metadude.android.libreoffice.schedule_106.apk,monkey,1,300
info.metadude.android.libreoffice.schedule_106.apk,monkey,2,300
info.metadude.android.libreoffice.schedule_106.apk,monkey,3,180
info.metadude.android.libreoffice.schedule_106.apk,monkey,3,300
info.metadude.android.mrmcd.schedule_110.apk,monkey,1,180
info.metadude.android.mrmcd.schedule_110.apk,monkey,1,300
info.metadude.android.mrmcd.schedule_110.apk,monkey,2,180
info.metadude.android.mrmcd.schedule_110.apk,monkey,2,300
info.metadude.android.mrmcd.schedule_110.apk,monkey,3,180
info.metadude.android.mrmcd.schedule_110.apk,monkey,3,300
info.metadude.android.protocolberg.schedule_109.apk,droidbot,2,300
info.metadude.android.protocolberg.schedule_109.apk,monkey,1,180
info.metadude.android.protocolberg.schedule_109.apk,monkey,1,300
info.metadude.android.protocolberg.schedule_109.apk,monkey,2,180
info.metadude.android.protocolberg.schedule_109.apk,monkey,2,300
info.metadude.android.protocolberg.schedule_109.apk,monkey,3,180
io.github.eucsoh.android_20.apk,ape,2,300
io.github.eucsoh.android_20.apk,monkey,1,180
io.github.eucsoh.android_20.apk,monkey,1,300
io.github.eucsoh.android_20.apk,monkey,2,180
io.github.eucsoh.android_20.apk,monkey,2,300
io.github.eucsoh.android_20.apk,monkey,3,300
io.github.garemat.lunachron_23201.apk,monkey,3,300
io.github.jd1378.otphelper_52000.apk,monkey,1,300
io.github.jqssun.btremote_7.apk,monkey,2,300
io.github.jqssun.btremote_7.apk,monkey,3,300
io.github.quillpad_54.apk,monkey,1,300
io.github.quillpad_54.apk,monkey,3,300
io.github.samolego.canta_225.apk,monkey,1,300
io.github.samolego.canta_225.apk,monkey,3,300
io.treehouses.remote_6098.apk,monkey,1,300
io.treehouses.remote_6098.apk,monkey,3,300
it.danieleverducci.nextcloudmaps_9.apk,monkey,2,300
it.danieleverducci.nextcloudmaps_9.apk,monkey,3,300
it.niedermann.owncloud.notes_340000090.apk,monkey,1,300
it.niedermann.owncloud.notes_340000090.apk,monkey,2,300
it.niedermann.owncloud.notes_340000090.apk,monkey,3,300
jwtc.android.chess_283.apk,monkey,1,300
me.diamondforge.tokn_19.apk,monkey,3,300
me.hackerchick.sharetoinputstick_26.apk,monkey,1,300
me.hackerchick.sharetoinputstick_26.apk,monkey,3,300
me.mudkip.moememos_48.apk,monkey,2,300
