app.eduroam.geteduroam_2685.apk,monkey,1,300
app.eduroam.geteduroam_2685.apk,monkey,3,300
app.maskan.chat_90.apk,monkey,1,300
app.maskan.chat_90.apk,monkey,2,300
app.maskan.chat_90.apk,monkey,3,300
app.michaelwuensch.bitbanana_79.apk,monkey,3,300
app.pachli_50.apk,monkey,3,300
at.bitfire.davdroid_405140001.apk,monkey,1,180
at.bitfire.davdroid_405140001.apk,monkey,1,300
at.bitfire.davdroid_405140001.apk,monkey,2,180
at.bitfire.davdroid_405140001.apk,monkey,2,300
at.bitfire.davdroid_405140001.apk,monkey,3,300
at.linuxtage.Eventfahrplan_1700028.apk,monkey,1,300
at.linuxtage.Eventfahrplan_1700028.apk,monkey,2,300
at.linuxtage.Eventfahrplan_1700028.apk,monkey,3,300
at.techbee.jtx_216000015.apk,monkey,1,180
at.techbee.jtx_216000015.apk,monkey,1,300
at.techbee.jtx_216000015.apk,monkey,2,180
at.techbee.jtx_216000015.apk,monkey,2,300
at.techbee.jtx_216000015.apk,monkey,3,180
at.techbee.jtx_216000015.apk,monkey,3,300
be.digitalia.fosdem_2300230.apk,monkey,1,300
be.digitalia.fosdem_2300230.apk,monkey,2,300
be.digitalia.fosdem_2300230.apk,monkey,3,300
br.com.colman.petals_3040000.apk,monkey,1,300
br.com.colman.petals_3040000.apk,monkey,2,300
br.com.colman.petals_3040000.apk,monkey,3,300
ch.digitale_gesellschaft.winterkongress.schedule_118.apk,monkey,1,180
ch.digitale_gesellschaft.winterkongress.schedule_118.apk,monkey,1,300
ch.digitale_gesellschaft.winterkongress.schedule_118.apk,monkey,2,180
ch.digitale_gesellschaft.winterkongress.schedule_118.apk,monkey,2,300
ch.digitale_gesellschaft.winterkongress.schedule_118.apk,monkey,3,180
ch.digitale_gesellschaft.winterkongress.schedule_118.apk,monkey,3,300
ch.famoser.mensa_71.apk,monkey,3,300
ch.joshuah.bibleverseapp_8.apk,monkey,1,180
ch.joshuah.bibleverseapp_8.apk,monkey,1,300
ch.joshuah.bibleverseapp_8.apk,monkey,2,180
ch.joshuah.bibleverseapp_8.apk,monkey,2,300
ch.joshuah.bibleverseapp_8.apk,monkey,3,180
ch.joshuah.bibleverseapp_8.apk,monkey,3,300
ch.rmy.android.http_shortcuts_1104060001.apk,monkey,1,300
ch.rmy.android.http_shortcuts_1104060001.apk,monkey,2,300
co.epitre.aelf_lectures_86.apk,monkey,1,300
co.epitre.aelf_lectures_86.apk,monkey,2,300
com.a4a.g8invoicing_50.apk,monkey,1,300
com.a4a.g8invoicing_50.apk,monkey,2,300
com.a4a.g8invoicing_50.apk,monkey,3,300
com.absinthe.libchecker_2671.apk,monkey,2,180
com.absinthe.libchecker_2671.apk,monkey,3,300
com.afkanerd.deku_83.apk,monkey,1,300
com.afkanerd.deku_83.apk,monkey,2,300
com.afkanerd.deku_83.apk,monkey,3,300
com.antony.muzei.pixiv_327.apk,monkey,1,300
com.antony.muzei.pixiv_327.apk,monkey,2,300
com.apps.adrcotfas.goodtime_348.apk,monkey,1,300
com.apps.adrcotfas.goodtime_348.apk,monkey,2,300
com.apps.adrcotfas.goodtime_348.apk,monkey,3,300
com.arslan.shizuwall_40.apk,monkey,1,300
com.arslan.shizuwall_40.apk,monkey,3,300
com.beemdevelopment.aegis_81.apk,monkey,1,180
com.beemdevelopment.aegis_81.apk,monkey,1,300
com.beemdevelopment.aegis_81.apk,monkey,2,180
com.beemdevelopment.aegis_81.apk,monkey,3,300
com.blacksquircle.ui_10028.apk,monkey,1,300
com.blacksquircle.ui_10028.apk,monkey,2,300
com.capyreader.app_1211.apk,monkey,1,300
com.capyreader.app_1211.apk,monkey,2,300
com.capyreader.app_1211.apk,monkey,3,300
com.celzero.bravedns_619.apk,monkey,1,300
com.celzero.bravedns_619.apk,monkey,2,300
com.celzero.bravedns_619.apk,monkey,3,300
com.cointrend_10304.apk,monkey,1,180
com.cointrend_10304.apk,monkey,1,300
com.cointrend_10304.apk,monkey,2,60
com.cointrend_10304.apk,monkey,2,180
com.cointrend_10304.apk,monkey,2,300
com.cointrend_10304.apk,monkey,3,60
com.cointrend_10304.apk,monkey,3,180
com.cointrend_10304.apk,monkey,3,300
com.craxiom.networksurvey_114.apk,monkey,1,180
com.craxiom.networksurvey_114.apk,monkey,1,300
com.craxiom.networksurvey_114.apk,monkey,2,60
com.craxiom.networksurvey_114.apk,monkey,2,180
com.craxiom.networksurvey_114.apk,monkey,3,180
com.craxiom.networksurvey_114.apk,monkey,3,300
com.daemon.ssh_56.apk,monkey,1,180
com.daemon.ssh_56.apk,monkey,1,300
com.daemon.ssh_56.apk,monkey,2,180
com.daemon.ssh_56.apk,monkey,2,300
com.daemon.ssh_56.apk,monkey,3,60
com.daemon.ssh_56.apk,monkey,3,180
com.daemon.ssh_56.apk,monkey,3,300
com.darkrockstudios.apps.hammer.android_303020000.apk,monkey,1,180
com.darkrockstudios.apps.hammer.android_303020000.apk,monkey,1,300
com.darkrockstudios.apps.hammer.android_303020000.apk,monkey,2,180
com.darkrockstudios.apps.hammer.android_303020000.apk,monkey,2,300
com.darkrockstudios.apps.hammer.android_303020000.apk,monkey,3,60
com.darkrockstudios.apps.hammer.android_303020000.apk,monkey,3,180
com.darkrockstudios.apps.hammer.android_303020000.apk,monkey,3,300
com.dede.android_eggs_76.apk,monkey,1,300
com.dede.android_eggs_76.apk,monkey,2,180
com.dede.android_eggs_76.apk,monkey,2,300
com.dede.android_eggs_76.apk,monkey,3,300
com.defname.localshare_14.apk,monkey,2,300
com.defname.localshare_14.apk,monkey,3,300
com.desarrollodroide.pagekeeper_53.apk,monkey,3,300
com.dessalines.habitmaker_5501.apk,monkey,1,300
com.dessalines.habitmaker_5501.apk,monkey,2,180
com.dessalines.habitmaker_5501.apk,monkey,2,300
com.dessalines.habitmaker_5501.apk,monkey,3,180
com.dessalines.habitmaker_5501.apk,monkey,3,300
com.dessalines.rankmyfavs_44.apk,monkey,1,300
com.dessalines.rankmyfavs_44.apk,monkey,2,300
com.dessalines.rankmyfavs_44.apk,monkey,3,300
com.dessalines.thumbkey_179.apk,monkey,1,300
com.dessalines.thumbkey_179.apk,monkey,2,300
com.dessalines.thumbkey_179.apk,monkey,3,300
com.ds.avare_404.apk,monkey,2,300
com.etesync.syncadapter_20700.apk,monkey,1,300
com.faltenreich.diaguard_68.apk,monkey,1,180
com.faltenreich.diaguard_68.apk,monkey,3,300
com.flauschcode.broccoli_1040400.apk,monkey,1,300
com.flauschcode.broccoli_1040400.apk,monkey,2,300
com.floflacards.app_14.apk,monkey,1,300
com.floflacards.app_14.apk,monkey,3,300
com.flxrs.dankchat_40038.apk,monkey,1,180
com.flxrs.dankchat_40038.apk,monkey,1,300
com.flxrs.dankchat_40038.apk,monkey,2,300
com.flxrs.dankchat_40038.apk,monkey,3,180
com.flxrs.dankchat_40038.apk,monkey,3,300
com.fredhappyface.ewesticker_20250217.apk,monkey,1,300
com.fredhappyface.ewesticker_20250217.apk,monkey,3,300
com.gasperpintar.smokingtracker_12.apk,monkey,1,300
com.gasperpintar.smokingtracker_12.apk,monkey,2,300
com.gaurav.avnc_51.apk,monkey,3,300
com.gelakinetic.mtgfam_99.apk,monkey,1,180
com.gelakinetic.mtgfam_99.apk,monkey,1,300
com.gelakinetic.mtgfam_99.apk,monkey,2,180
com.gelakinetic.mtgfam_99.apk,monkey,2,300
com.gelakinetic.mtgfam_99.apk,monkey,3,60
com.gelakinetic.mtgfam_99.apk,monkey,3,180
com.gelakinetic.mtgfam_99.apk,monkey,3,300
com.github.cvzi.screenshottile_148.apk,monkey,1,300
com.github.gotify_35.apk,monkey,1,300
com.github.gotify_35.apk,monkey,3,300
com.github.livingwithhippos.unchained_60.apk,monkey,2,300
com.github.livingwithhippos.unchained_60.apk,monkey,3,300
com.github.terrakok.wikwok.androidApp_4.apk,monkey,1,300
com.github.terrakok.wikwok.androidApp_4.apk,monkey,2,300
com.github.terrakok.wikwok.androidApp_4.apk,monkey,3,300
com.google.android.stardroid_1678.apk,monkey,1,300
com.google.android.stardroid_1678.apk,monkey,2,180
com.google.android.stardroid_1678.apk,monkey,2,300
com.google.android.stardroid_1678.apk,monkey,3,300
com.gpl.rpg.AndorsTrail_85.apk,monkey,1,300
